Robot d'ï¿½tude des ï¿½cosystï¿½mes autour des ï¿½vents hydrothermaux.,0,0,1,0,0,0,0
Robot de recherche d'activitï¿½s volcaniques sous-marines.,0,0,1,0,0,0,0
"Robot de cartographie des courants marins chauds et froids.
",1,0,1,0,0,0,0
"Robot de cartographie des courants marins chauds et froids.
",1,0,1,0,0,0,0
"Robot de dï¿½tection de pollution thermique dans les cours d'eau.
",1,0,0,1,0,0,0
Robot de surveillance des ï¿½missions thermiques industrielles sous-marines.,0,0,1,0,0,0,0
Robot d'identification de grands mammifï¿½res marins par leur signature thermique.,0,0,1,0,0,0,0
Robot de dï¿½tection de sources hydrothermales sous-marines.,0,0,1,0,0,0,0
Robot de surveillance de nuit pour les zones de conservation marines.,0,1,0,0,0,0,0
Robot d'ï¿½tude des espï¿½ces nocturnes sous-marines.,0,1,0,0,0,0,0
Robot de sï¿½curitï¿½ pour les marinas et les ports.,0,1,0,0,0,0,0
Robot de dï¿½tection de fuites de pï¿½trole dans l'obscuritï¿½.,0,1,0,0,0,0,0
Robot de recherche et de sauvetage aprï¿½s le coucher du soleil.,0,0,1,0,0,0,0
Robot de surveillance des habitats sous-marins sensibles de nuit.,0,0,1,0,0,0,0
Robot de patrouille pour les zones de pï¿½che interdites.,0,0,1,0,0,0,0
Robot d'ï¿½tude du plancton durant les pï¿½riodes nocturnes.,0,0,1,0,0,0,0
Robot d'inspection de barrages et de rï¿½servoirs de nuit.,0,0,1,0,0,0,0
Robot de contrï¿½le des espï¿½ces invasives dans les habitats nocturnes.,0,0,1,0,0,0,0
Robot de peinture de marquage routier,1,0,0,0,0,1,0
Robot de tri de colis,1,0,0,1,0,0,0
Robot trieur de composants électroniques,1,0,0,0,0,0,0
Robot assembleur de câbles,1,0,0,0,0,0,0
Robot de récupération de données : Équipé de pinces pour manipuler délicatement des disques durs ou autres supports de stockage.,1,0,0,0,0,0,0
Robot de tri de déchets électroniques,1,0,0,0,0,0,0
Robot de tri de déchets ,1,0,0,0,0,0,0
Robot de maintenance informatique : Utilise des pinces pour remplacer des composants défectueux ou effectuer des réparations sur des équipements informatiques.,1,0,0,0,0,0,0
Robot de montage de cartes mères ,1,0,0,0,0,0,0
Robot d'assemblage de câbles réseau,1,0,0,0,0,0,0
Robot de tri de câbles,1,0,0,0,0,0,0
Robot de maintenance de serveurs ,1,0,0,0,0,0,0
Robot de démantèlement d'appareils obsolètes,1,0,0,0,0,0,0
Robot de jardinage,1,0,0,0,0,0,0
Robot artiste,1,0,0,0,0,0,0
